time,BTC,ETH,BCH,DASH,BNB,XMR,LTC,NEO,ETC,VEN,EOS,XTZ,MIOTA,USDT,ADA,XEM,XRP,XLM,TRX,DOGE
2020-11-02,13828.48,404.39,266.95,68.32,29.15,124.73,55.75,15.78,5.067,5.578,2.549,2.07,0.2595,1.021,0.1,0.10110000000000001,0.24480000000000002,0.0795,0.02596,0.002607
2020-11-03,14071.54,398.14,267.43,67.44,28.78,122.86,56.11,16.0,5.029,5.764,2.443,1.9140000000000001,0.248,1.005,0.09385,0.101,0.2434,0.0763,0.024520000000000004,0.002596
2020-11-04,14258.9,408.58,248.61,66.12,27.48,122.59,55.29,15.01,4.993,5.819,2.375,1.909,0.2505,1.009,0.09609000000000001,0.10110000000000001,0.2406,0.07574,0.024440000000000003,0.002597
2020-11-05,15739.47,420.74,270.5,72.76,30.3,126.59,59.68,15.79,5.111,6.412,2.49,1.9769999999999999,0.2525,1.01,0.09809000000000001,0.10160000000000001,0.24750000000000003,0.08256000000000001,0.025070000000000002,0.002699
2020-11-06,15948.88,458.22,259.12,70.67,29.51,121.25,63.67,16.04,5.5809999999999995,6.408,2.544,2.1,0.26940000000000003,1.025,0.11,0.12250000000000001,0.2616,0.08554,0.026230000000000003,0.002846
2020-11-07,15765.02,468.04,263.97,68.89,28.58,117.36,64.7,15.88,5.252,6.098,2.625,2.213,0.2777,1.064,0.1135,0.1293,0.2675,0.08625000000000001,0.026750000000000003,0.0028469999999999997
2020-11-08,15653.89,460.03,280.65,70.04,29.15,118.19,62.0,15.84,5.348,6.366,2.563,2.153,0.2687,1.011,0.1082,0.12710000000000002,0.2571,0.08289,0.02578,0.002771
2020-11-09,15812.23,458.75,269.9,68.95,28.55,117.54,61.7,15.46,5.129,6.303,2.559,2.153,0.2677,1.032,0.10790000000000001,0.1275,0.25620000000000004,0.08212000000000001,0.025630000000000003,0.002776
2020-11-10,15476.99,455.07,265.39,69.54,28.35,116.46,59.62,15.79,5.225,6.294,2.528,2.191,0.258,1.012,0.10890000000000001,0.1317,0.26430000000000003,0.08246,0.02534,0.002908
2020-11-11,15983.03,476.65,267.02,72.02,29.12,119.09,60.59,16.27,5.293,6.456,2.541,2.2,0.264,1.02,0.109,0.1341,0.2601,0.08227000000000001,0.025400000000000002,0.002871
2020-11-12,16348.99,470.4,270.53,94.67,29.25,118.7,60.79,16.65,5.248,6.702,2.505,2.155,0.2594,1.004,0.1067,0.1326,0.25830000000000003,0.08109000000000001,0.025240000000000002,0.002827
2020-11-13,16482.62,477.97,262.96,78.89,28.68,115.39,67.05,16.19,5.219,6.713,2.642,2.156,0.2586,1.011,0.108,0.13520000000000001,0.266,0.08268,0.025540000000000004,0.002897
2020-11-14,16334.29,477.76,261.72,79.17,28.2,118.3,65.25,16.14,5.19,6.607,2.606,2.164,0.2592,1.018,0.1072,0.13670000000000002,0.2776,0.08441000000000001,0.025460000000000003,0.002897
2020-11-15,16156.82,463.02,259.43,77.05,28.26,117.09,63.92,15.92,5.107,6.561,2.547,2.112,0.258,1.014,0.1051,0.1368,0.2771,0.08219000000000001,0.025820000000000003,0.0028079999999999997
2020-11-16,16876.48,471.55,259.18,83.01,29.15,121.41,74.58,16.17,5.487,6.873,2.607,2.1,0.26,1.01,0.1053,0.1368,0.2899,0.08282,0.025840000000000002,0.0030239999999999998
2020-11-17,17857.37,495.61,268.41,88.05,30.48,126.94,79.9,17.48,5.963,7.267,2.755,2.157,0.27,1.011,0.11230000000000001,0.1359,0.3053,0.08856000000000001,0.02663,0.0030169999999999997
2020-11-18,18466.1,495.03,258.43,83.88,28.88,125.54,77.13,16.4,7.469,7.31,2.734,2.19,0.27,1.039,0.11170000000000001,0.133,0.3083,0.08700000000000001,0.02704,0.003018
2020-11-19,18172.87,482.16,250.97,83.29,28.43,122.38,83.47,16.1,6.72,7.326,2.699,2.144,0.2554,1.021,0.1081,0.1295,0.3069,0.08639000000000001,0.026850000000000002,0.0031400000000000004
2020-11-20,18814.87,514.38,267.77,86.85,29.86,125.61,85.66,17.2,6.558,7.675,2.8280000000000003,2.152,0.2671,1.009,0.1189,0.12430000000000001,0.3312,0.08864000000000001,0.026590000000000003,0.0033729999999999997
2020-11-21,18966.12,553.11,304.13,94.53,30.64,128.46,88.44,18.34,6.708,7.687,3.254,2.398,0.3256,1.015,0.1346,0.1375,0.46940000000000004,0.10990000000000001,0.03079,0.0035979999999999996
2020-11-22,18757.55,581.05,306.32,93.83,30.69,127.26,87.95,18.29,6.72,7.575,3.3,2.437,0.3376,1.019,0.1534,0.1497,0.49610000000000004,0.1148,0.03079,0.003681
2020-11-23,18761.66,610.75,325.24,95.18,31.0,130.58,90.89,19.14,6.601,7.557,3.3970000000000002,2.662,0.36310000000000003,1.021,0.16010000000000002,0.154,0.6338,0.1342,0.031830000000000004,0.003678
2020-11-24,19419.49,645.6,381.61,121.99,36.28,146.32,93.97,21.93,7.375,7.874,3.766,2.826,0.4293,1.014,0.18280000000000002,0.1704,0.8433,0.19890000000000002,0.03939,0.004305
2020-11-25,19488.81,606.1,354.48,112.9,34.55,135.61,90.66,21.42,7.89,7.696,3.888,2.968,0.4037,1.041,0.1758,0.1955,0.7223,0.23270000000000002,0.03735,0.004293
2020-11-26,18907.31,576.94,291.47,94.67,29.06,119.97,83.21,18.48,7.126,7.059,3.526,2.661,0.3599,1.103,0.1608,0.18730000000000002,0.6517000000000001,0.2049,0.033740000000000006,0.00395
2020-11-27,17479.12,531.01,274.82,95.24,28.77,119.91,73.53,17.36,6.453,7.051,3.033,2.339,0.3244,1.02,0.1458,0.1681,0.5879,0.2073,0.030140000000000004,0.0034319999999999997
2020-11-28,17893.95,548.25,288.27,113.13,30.26,126.41,74.97,18.27,6.811,7.291,3.073,2.432,0.35000000000000003,1.01,0.1721,0.183,0.6494,0.22010000000000002,0.03135,0.0034969999999999997
2020-11-29,18347.24,576.77,288.82,116.89,30.48,127.67,80.64,18.25,6.785,7.48,3.099,2.439,0.3538,1.009,0.1711,0.1771,0.6371,0.2029,0.031230000000000004,0.003591
2020-11-30,19850.23,616.29,326.01,124.48,32.78,134.56,88.4,19.43,6.812,8.091,3.283,2.56,0.365,1.008,0.1739,0.1854,0.6797000000000001,0.2063,0.03316,0.0037419999999999997
2020-12-01,19911.79,636.06,305.56,110.33,30.8,127.62,92.91,18.62,7.016,7.724,3.337,2.553,0.36610000000000004,1.061,0.1744,0.1907,0.6806,0.2044,0.03425,0.0036019999999999997
2020-12-02,19337.16,604.64,300.12,109.47,31.26,131.78,90.63,18.5,6.389,7.902,3.086,2.416,0.3467,1.007,0.1597,0.19110000000000002,0.637,0.1882,0.03137,0.0034869999999999996
2020-12-03,19608.49,623.7,300.48,109.26,30.96,133.67,91.26,19.18,6.651,7.993,3.136,2.452,0.35650000000000004,1.009,0.1685,0.209,0.6426000000000001,0.1899,0.031990000000000005,0.003499
2020-12-04,19541.62,620.5,294.72,106.69,29.98,130.93,89.86,18.21,6.587,7.671,3.1390000000000002,2.435,0.3507,1.048,0.1646,0.2682,0.6346,0.18860000000000002,0.03178,0.003498
2020-12-05,19178.4,599.99,289.84,103.91,30.13,133.6,84.29,18.08,6.514,7.873,3.013,2.333,0.34740000000000004,1.002,0.16190000000000002,0.2621,0.5964,0.17650000000000002,0.03063,0.0034879999999999998
2020-12-06,19417.33,610.44,294.17,105.19,30.39,135.59,85.16,18.23,6.311,7.965,3.034,2.34,0.3476,1.003,0.1627,0.2582,0.6289,0.18030000000000002,0.03104,0.0034969999999999997
2020-12-07,19411.51,602.49,288.68,103.52,29.62,143.67,86.82,17.79,6.181,7.884,3.008,2.328,0.3417,1.013,0.1589,0.2457,0.624,0.1764,0.030990000000000004,0.0034289999999999998
2020-12-08,19295.38,595.17,271.55,97.22,28.16,136.95,84.77,16.73,5.848,7.531,2.9619999999999997,2.362,0.3245,1.053,0.1549,0.231,0.6106,0.1685,0.030390000000000004,0.0034000000000000002
2020-12-09,18639.24,577.8,271.76,96.18,28.59,137.6,78.16,17.11,6.23,7.624,2.887,2.199,0.3174,1.005,0.1501,0.2134,0.6049,0.1749,0.029140000000000003,0.003248
2020-12-10,18554.32,575.27,269.01,94.45,28.03,134.43,76.32,16.68,5.98,7.501,2.814,2.183,0.31010000000000004,1.017,0.1486,0.2182,0.5884,0.1776,0.02893,0.003222
2020-12-11,18295.1,560.35,263.31,95.19,27.54,141.93,75.03,16.2,5.877,7.412,2.748,2.114,0.28350000000000003,1.015,0.1427,0.214,0.5926,0.16440000000000002,0.028260000000000004,0.003186
2020-12-12,18948.78,574.11,274.89,99.63,28.75,154.43,77.52,17.07,6.132,7.733,2.7880000000000003,2.16,0.2959,1.008,0.14730000000000001,0.2464,0.5616,0.16490000000000002,0.02867,0.003379
2020-12-13,19414.65,595.05,279.87,98.59,29.19,152.32,84.31,17.58,6.279,7.878,2.901,2.269,0.3049,1.012,0.1567,0.2531,0.5279,0.1797,0.0297,0.0033269999999999997
2020-12-14,19339.6,591.45,279.48,98.11,30.28,158.01,82.97,17.68,6.116,7.922,2.864,2.266,0.305,1.003,0.15860000000000002,0.25120000000000003,0.5187,0.17850000000000002,0.02951,0.0033049999999999998
2020-12-15,19553.23,596.93,299.41,97.72,30.5,156.24,84.88,17.57,6.133,7.991,2.903,2.261,0.30870000000000003,1.007,0.16,0.24650000000000002,0.5072,0.1769,0.02952,0.0032979999999999997
2020-12-16,21527.36,638.73,319.0,106.85,32.43,167.1,93.19,18.81,6.472,8.776,3.112,2.376,0.33340000000000003,1.009,0.16840000000000002,0.2416,0.5753,0.1947,0.031380000000000005,0.003457
2020-12-17,23698.98,675.88,339.59,113.52,33.32,171.37,109.77,19.47,6.825,9.38,3.248,2.437,0.3442,1.039,0.1763,0.276,0.6587000000000001,0.2089,0.03246,0.004288999999999999
2020-12-18,23271.54,664.2,322.28,113.8,31.35,162.69,112.78,18.54,6.657,9.509,3.13,2.346,0.3309,1.007,0.1693,0.2705,0.6136,0.1899,0.03141,0.0040809999999999996
2020-12-19,24114.51,669.79,332.63,113.0,34.65,163.72,124.29,19.15,6.578,9.8,3.121,2.393,0.35000000000000003,1.012,0.17070000000000002,0.3034,0.6041000000000001,0.1884,0.032010000000000004,0.004317
2020-12-20,24252.16,661.05,367.84,113.16,35.46,155.8,123.14,18.32,6.825,9.645,3.329,2.36,0.34290000000000004,1.033,0.1691,0.29250000000000004,0.5866,0.1826,0.03282,0.004749
2020-12-21,24077.7,647.83,364.32,113.59,34.09,148.29,118.69,17.1,7.039,9.341,3.273,2.313,0.3309,1.06,0.16620000000000001,0.2873,0.5693,0.18030000000000002,0.03186,0.005437
2020-12-22,23833.23,637.85,329.24,109.35,34.31,159.47,114.55,17.35,6.191,9.791,2.952,2.194,0.31120000000000003,1.001,0.1686,0.2745,0.5219,0.17020000000000002,0.029570000000000003,0.004894
2020-12-23,24082.98,638.29,315.82,103.58,33.77,166.14,117.2,16.23,6.183,9.551,2.912,2.201,0.3291,1.037,0.1579,0.4262,0.4479,0.1622,0.02902,0.00476
2020-12-24,23778.56,614.84,298.69,99.59,32.86,161.23,112.26,15.3,5.656,9.751,2.689,2.084,0.2968,1.002,0.15460000000000002,1.18,0.38130000000000003,0.1676,0.027710000000000002,0.004589
2020-12-25,24776.64,633.8,327.63,106.94,34.47,165.64,128.49,16.29,5.873,10.15,2.743,2.115,0.3094,1.003,0.1671,0.27,0.3839,0.16670000000000001,0.029460000000000004,0.004654
2020-12-26,26780.61,651.93,347.76,115.3,36.39,176.31,134.93,16.28,5.893,10.87,2.693,2.044,0.3024,1.011,0.1623,0.2592,0.3266,0.1555,0.0286,0.004657
2020-12-27,28340.08,714.04,350.95,108.86,33.94,167.23,139.22,15.31,6.109,10.79,2.865,2.141,0.31880000000000003,1.078,0.16570000000000001,0.2553,0.31010000000000004,0.1554,0.03097,0.004795
2020-12-28,27461.63,746.88,377.74,111.84,36.42,170.54,136.99,16.27,6.193,11.11,2.8890000000000002,2.242,0.318,1.014,0.17980000000000002,0.2516,0.309,0.15460000000000002,0.0303,0.0047279999999999996
2020-12-29,27383.6,739.39,370.74,110.24,41.12,169.88,130.65,16.16,6.016,11.25,2.786,2.173,0.3104,1.0,0.1967,0.24080000000000001,0.24810000000000001,0.1489,0.030150000000000003,0.0045969999999999995
2020-12-30,28990.2,758.27,382.21,110.27,41.28,170.91,132.88,15.96,5.901,11.87,2.666,2.075,0.3064,1.004,0.1933,0.22760000000000002,0.2361,0.1393,0.027780000000000003,0.004699
2020-12-31,29301.67,755.68,360.13,102.21,38.33,161.96,130.32,14.77,5.724,11.91,2.656,2.023,0.3055,1.013,0.18630000000000002,0.21,0.229,0.13240000000000002,0.027030000000000002,0.0047729999999999995
2021-01-01,29666.33,749.71,357.37,102.89,39.15,169.84,134.07,14.85,5.721,12.08,2.734,2.132,0.3028,1.011,0.18480000000000002,0.24730000000000002,0.25070000000000003,0.14,0.027350000000000003,0.005741
2021-01-02,33257.29,788.27,380.97,98.16,41.48,150.71,141.72,16.06,5.965,13.24,2.724,2.059,0.2964,1.034,0.1847,0.22690000000000002,0.23870000000000002,0.13490000000000002,0.027870000000000002,0.01408
2021-01-03,34789.34,1011.81,434.59,91.78,41.79,148.88,164.65,16.16,6.686,13.59,2.848,2.23,0.3133,1.054,0.2097,0.26030000000000003,0.2381,0.13920000000000002,0.030060000000000003,0.01386
2021-01-04,33622.7,1163.36,466.67,97.53,44.01,146.25,173.8,17.22,7.64,13.16,3.124,2.364,0.3488,1.051,0.241,0.2288,0.26230000000000003,0.16770000000000002,0.032240000000000005,0.011510000000000001
2021-01-05,34487.44,1133.9,449.99,97.35,44.22,147.42,163.18,18.6,7.4,13.99,2.957,2.461,0.3811,1.016,0.26480000000000004,0.2228,0.24250000000000002,0.2099,0.03113,0.0103
2021-01-06,36973.76,1214.12,482.73,95.58,45.4,148.47,169.83,21.58,7.788,15.15,3.461,2.743,0.3916,1.006,0.34700000000000003,0.312,0.2786,0.4213,0.030980000000000004,0.011070000000000002
2021-01-07,40365.87,1290.46,493.1,108.28,47.14,161.55,181.2,22.9,7.785,16.23,3.454,2.7960000000000003,0.3991,1.024,0.3557,0.2857,0.37020000000000003,0.4131,0.03347,0.01059
2021-01-08,41964.96,1273.69,464.88,103.3,45.27,155.47,181.54,21.89,7.358,16.7,3.255,2.573,0.3839,1.034,0.321,0.2629,0.3461,0.33080000000000004,0.031230000000000004,0.010280000000000001
2021-01-09,41400.48,1307.77,587.05,110.93,44.14,148.11,179.3,21.44,8.109,16.54,3.743,2.697,0.4718,1.033,0.3392,0.2586,0.34040000000000004,0.33,0.035460000000000005,0.010740000000000001
2021-01-10,41427.88,1350.09,616.58,171.74,43.66,188.79,186.15,26.06,14.05,15.7,3.922,2.95,0.47000000000000003,1.085,0.3415,0.242,0.3674,0.3259,0.03649,0.01089
2021-01-11,38266.42,1259.54,566.16,144.18,41.49,176.17,170.65,25.46,12.1,14.59,3.073,2.769,0.4295,1.08,0.3035,0.2288,0.316,0.2856,0.03286,0.009887
2021-01-12,36620.28,1149.87,478.86,131.64,38.86,170.46,146.87,23.54,10.32,14.0,2.7720000000000002,2.451,0.38570000000000004,1.075,0.3145,0.2159,0.3098,0.3113,0.03045,0.009148
2021-01-13,37809.67,1136.66,543.89,137.41,42.95,179.39,148.46,24.37,9.777,15.36,2.793,2.502,0.4158,1.012,0.3156,0.23470000000000002,0.31,0.3099,0.03079,0.008709
2021-01-14,40093.43,1246.36,529.38,140.06,42.91,179.68,156.85,24.32,9.719,16.09,2.856,2.623,0.45,1.024,0.324,0.23040000000000002,0.3089,0.32370000000000004,0.0315,0.010020000000000001
2021-01-15,39695.43,1255.19,499.61,130.13,42.12,163.64,155.35,24.59,9.339,15.12,2.932,2.9,0.45230000000000004,1.08,0.3311,0.2212,0.3028,0.3134,0.031330000000000004,0.009819
2021-01-16,37942.44,1293.2,494.27,127.6,43.12,157.36,152.64,23.89,9.324,14.81,2.882,3.184,0.451,1.054,0.3668,0.23020000000000002,0.29660000000000003,0.3109,0.03137,0.009545999999999999
2021-01-17,36860.67,1269.49,490.64,127.12,46.66,161.39,146.99,24.41,9.212,14.73,2.808,3.113,0.4456,1.029,0.39740000000000003,0.23120000000000002,0.2856,0.319,0.0307,0.009373
2021-01-18,37429.24,1260.68,512.72,133.64,47.9,164.07,154.76,28.96,8.94,15.05,2.834,3.114,0.48560000000000003,1.022,0.39680000000000004,0.244,0.2887,0.3088,0.03221,0.009307
2021-01-19,37867.53,1439.37,524.62,134.77,45.78,163.21,166.19,27.84,9.415,14.77,2.93,3.219,0.5025000000000001,1.051,0.38480000000000003,0.2674,0.32930000000000004,0.31980000000000003,0.03236,0.009599
2021-01-20,36409.96,1408.06,514.06,124.5,43.45,158.02,152.58,26.33,8.975999999999999,14.59,2.825,2.949,0.486,1.026,0.3769,0.2499,0.3118,0.3019,0.03122,0.009146
2021-01-21,35619.6,1389.04,437.01,105.81,39.6,136.25,150.27,23.46,8.746,12.68,2.784,2.932,0.4943,1.154,0.3793,0.2111,0.30810000000000004,0.2947,0.030580000000000003,0.009101999999999999
2021-01-22,33857.39,1275.45,453.86,108.6,42.42,141.57,141.91,25.2,8.27,13.57,2.68,3.113,0.4723,1.027,0.3598,0.2383,0.27840000000000004,0.28150000000000003,0.028980000000000002,0.008783
2021-01-23,33484.73,1272.57,434.41,109.91,40.97,140.92,139.99,25.39,7.882,13.2,2.7800000000000002,3.398,0.47540000000000004,1.044,0.3579,0.22160000000000002,0.28390000000000004,0.2792,0.029450000000000004,0.008823
2021-01-24,33090.99,1400.2,441.96,110.97,42.16,141.05,141.89,25.76,7.891,13.27,2.775,3.295,0.4796,1.007,0.3695,0.2447,0.278,0.2831,0.030650000000000004,0.008902
2021-01-25,34881.18,1475.49,449.27,113.23,42.35,138.98,147.61,24.9,7.993,13.27,2.77,3.181,0.47100000000000003,1.119,0.3644,0.2235,0.2852,0.2776,0.03263,0.008893999999999999
2021-01-26,32943.69,1378.06,442.22,106.52,42.82,142.19,139.3,24.0,7.595,13.36,2.674,3.012,0.438,1.015,0.3508,0.2535,0.2711,0.2652,0.029910000000000003,0.008477
2021-01-27,32580.05,1374.39,403.71,98.63,41.22,133.34,135.05,21.71,7.448,12.5,2.6310000000000002,2.94,0.4338,1.073,0.34450000000000003,0.23950000000000002,0.26890000000000003,0.26230000000000003,0.02951,0.008274
2021-01-28,33880.92,1361.36,415.45,105.73,45.62,148.79,136.19,24.24,8.432,13.75,2.797,3.094,0.4151,1.016,0.3562,0.25020000000000003,0.2706,0.3033,0.03,0.03721
2021-01-29,38631.5,1442.14,429.18,109.26,45.32,142.66,145.84,23.91,8.086,14.08,2.907,3.061,0.42760000000000004,1.1280000000000001,0.3689,0.2538,0.3166,0.3788,0.04478,0.08524000000000001
2021-01-30,34906.15,1406.51,423.48,106.42,45.68,144.92,135.76,23.01,7.837,14.1,3.097,3.02,0.4441,1.019,0.3766,0.24430000000000002,0.5152,0.3622,0.03348,0.05075
2021-01-31,34381.7,1381.53,406.67,103.94,44.98,138.44,131.05,23.01,7.708,13.62,3.071,2.952,0.44010000000000005,1.039,0.3771,0.24,0.5095000000000001,0.339,0.034780000000000005,0.048650000000000006
2021-02-01,34714.34,1377.77,435.97,104.53,52.18,145.81,136.59,23.52,7.65,13.78,3.279,2.934,0.4254,1.035,0.424,0.275,0.7557,0.3648,0.034780000000000005,0.04383
2021-02-02,36004.47,1549.2,443.34,114.18,54.81,153.25,145.94,24.63,7.922,14.6,3.077,2.9619999999999997,0.43570000000000003,1.025,0.456,0.3138,0.41150000000000003,0.34950000000000003,0.033530000000000004,0.03526
2021-02-03,37704.8,1670.87,463.81,124.34,54.63,162.13,156.79,25.56,8.046,15.49,3.143,3.182,0.455,1.002,0.45,0.3179,0.41910000000000003,0.34900000000000003,0.03522,0.03993
2021-02-04,38741.89,1697.97,443.43,115.35,56.33,152.22,158.93,24.48,8.126,15.2,3.15,3.176,0.4544,1.049,0.45020000000000004,0.2773,0.4812,0.35000000000000003,0.034690000000000006,0.05965
2021-02-05,38343.92,1762.23,453.21,122.82,69.61,157.07,156.97,26.73,8.979,15.75,3.379,3.5220000000000002,0.5293,1.002,0.5606,0.292,0.4717,0.3638,0.036610000000000004,0.054560000000000004
2021-02-06,40989.11,1744.33,490.38,123.65,74.57,159.35,164.12,26.83,9.185,16.14,3.328,3.5140000000000002,0.61,1.046,0.6678000000000001,0.289,0.45680000000000004,0.39830000000000004,0.03642,0.05886
2021-02-07,39721.59,1694.5,461.76,121.93,73.85,156.87,157.43,25.56,8.897,15.98,3.596,3.466,0.597,1.024,0.709,0.34500000000000003,0.45130000000000003,0.42310000000000003,0.0373,0.08769
2021-02-08,46606.82,1779.25,540.07,142.84,88.88,182.13,169.4,30.45,8.766,19.09,3.601,3.439,0.7384000000000001,1.005,0.7247,0.35960000000000003,0.46940000000000004,0.4041,0.04182,0.0854
2021-02-09,48209.59,1824.66,519.05,137.81,114.93,174.13,184.32,31.78,10.16,19.12,4.315,3.883,0.8092,1.038,0.7128,0.3432,0.4908,0.4062,0.05086,0.08379
2021-02-10,47349.86,1838.93,516.28,142.77,142.77,176.55,195.19,34.7,11.64,18.44,4.541,3.901,0.9228000000000001,1.057,0.9522,0.374,0.5417000000000001,0.4449,0.049760000000000006,0.08136
2021-02-11,48664.81,1818.43,551.59,358.27,139.94,192.65,193.5,40.72,11.77,19.73,4.678,4.32,1.297,1.014,0.98,0.40740000000000004,0.5355,0.47000000000000003,0.059140000000000005,0.07508000000000001
2021-02-12,48930.99,1867.1,581.15,173.0,140.65,216.02,199.98,38.17,12.38,19.5,4.843,5.456,1.279,1.034,0.9480000000000001,0.4284,0.62,0.538,0.057940000000000005,0.07312
2021-02-13,48171.46,1875.55,668.97,306.58,137.98,255.24,229.21,43.72,19.02,19.41,5.565,5.376,1.4100000000000001,1.022,0.9525,0.41400000000000003,0.643,0.6079,0.061130000000000004,0.0719
2021-02-14,49642.39,1852.06,752.0,285.25,138.56,250.46,234.9,46.8,17.85,20.0,5.608,5.652,1.329,1.022,0.9198000000000001,0.404,0.6403,0.5782,0.060180000000000004,0.06649000000000001
2021-02-15,49031.74,1836.25,773.37,291.36,137.1,230.14,219.98,44.63,16.62,19.7,5.247,4.965,1.38,1.023,0.9118,0.4021,0.604,0.54,0.0562,0.06405000000000001
2021-02-16,50561.53,1825.9,744.23,277.89,135.55,234.95,221.88,44.66,15.61,20.21,4.969,4.889,1.38,1.028,0.9055000000000001,0.3926,0.58,0.5175000000000001,0.05514,0.059820000000000005
2021-02-17,52622.68,1856.88,727.46,271.1,176.44,273.4,237.57,44.61,15.76,21.44,4.888,4.768,1.34,1.01,0.8989,0.4087,0.5571,0.5099,0.053930000000000006,0.05519
2021-02-18,52550.6,1950.03,729.82,302.48,198.78,272.76,239.02,44.54,15.77,21.2,4.985,4.993,1.57,1.019,0.9577,0.44730000000000003,0.5598000000000001,0.516,0.055580000000000004,0.06514
2021-02-19,56331.09,1973.92,742.75,336.4,364.07,296.95,241.93,52.62,15.89,22.99,5.37,5.106,1.587,1.008,0.9460000000000001,0.527,0.5804,0.5216000000000001,0.06434000000000001,0.05969000000000001
2021-02-20,57528.16,2038.52,748.18,333.28,334.62,286.88,246.92,49.93,17.57,22.98,5.448,5.144,1.5550000000000002,1.03,1.197,0.5554,0.5824,0.5331,0.06354,0.060640000000000006
2021-02-21,58348.75,1975.88,737.34,320.51,311.37,264.88,233.71,54.95,16.36,23.62,5.3629999999999995,4.802,1.463,1.016,1.152,0.5720000000000001,0.5582,0.5079,0.061270000000000005,0.05979
2021-02-22,57540.74,1937.57,710.73,303.18,278.35,233.97,227.6,52.09,15.73,22.24,5.302,4.686,1.4100000000000001,1.064,1.147,0.7656000000000001,0.6485000000000001,0.5252,0.05956,0.060770000000000005
2021-02-23,54164.35,1781.51,633.41,272.68,243.12,222.0,208.67,42.73,13.99,20.1,4.716,4.295,1.321,1.107,1.1400000000000001,0.7009000000000001,0.5706,0.4647,0.054540000000000005,0.053840000000000006
2021-02-24,51399.55,1713.25,563.92,257.74,273.31,228.05,189.58,43.03,12.6,20.44,4.141,3.899,1.31,1.035,1.077,0.5743,0.4993,0.43420000000000003,0.04982,0.06047
2021-02-25,52086.34,1672.23,557.83,248.67,246.86,202.03,205.17,39.39,12.21,19.35,4.096,3.846,1.248,1.106,1.176,0.5009,0.4823,0.42610000000000003,0.05004,0.058070000000000004
2021-02-26,48438.38,1563.11,508.34,223.51,231.3,209.8,182.59,39.53,11.34,19.04,3.769,3.8,1.178,1.046,1.298,0.558,0.4506,0.4015,0.04685,0.05265
2021-02-27,48362.8,1526.93,501.69,223.94,228.74,217.42,180.41,38.38,11.52,18.98,3.841,3.858,1.23,1.049,1.484,0.5984,0.4585,0.47000000000000003,0.04828,0.05199
